level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
5486,5619,Cremat 11,"Este lugar é uma linda jóia escondida. Fomos para o brunch, tivemos haveos rancheros e torradas de abacate e o melhor café desde que chegamos à Espanha. Eles então nos deram um voucher para voltar para jantar uma noite e, como tínhamos apenas um dia...inteiro, decidimos voltar no mesmo dia para o jantar.

O jantar e coquetéis foram INCRÍVEIS. Tínhamos quase todos os itens principais e meu marido até pediu um segundo polvo que era bom. Amei o cocktail de joelhos de abelhas e a sangria branca.

Chef adorável e tão bom poder ver seu trabalho! Nossas garçonetes de manhã e à noite também adoráveis!Mais",Portuguese,"This place is a beautiful hidden jewelry.We went to Brunch, we had rancher and avocado toast and the best coffee since we arrived in Spain.They then gave us a voucher to get back to dinner one night and, as we had only one day ... whole, we decided to go back the same day for dinner.

The dinner and cocktails were amazing.We had almost all the main items and my husband even asked for a second octopus that was good.I loved the cocktail on bees knees and white bleeding.

Lovely chef and so good to be able to see your work!Our waitresses in the morning and at night also lovely! More",0.9774,50,October 2019,"['European', 'International']",5.0
5487,5620,b Restaurant,"Hamburguesa 100% perfeita, local muito limpo e um atendímento  de alta qualidade  en Barcelona....    Os indico, obrigado",Portuguese,"100% perfect hamburgers, very clean place and a high quality serving in Barcelona .... the indicate, thanks",0.8622,50,February 2021,"['American', 'Contemporary']",5.0
5488,5621,b Restaurant,"Eu avalio este restaurante coma melhor nota de Barcelona, gostei mesmo. Venha provar uma hamburguesa especial.",Portuguese,"I evaluate this restaurant with the best note from Barcelona, I really liked it.Come taste a special hamburger.",0.8748,50,February 2021,"['American', 'Contemporary']",5.0
5489,5622,b Restaurant,"Excelente comida em uma ótima atmosfera, o que você quiser em um hambúrguer, os melhores hambúrgueres que já tivemos. Funcionários atenciosos e muito agradáveis, definitivamente vale a pena uma visita.",Portuguese,"Excellent food in a great atmosphere, whatever you want in a hamburger, the best hamburgers we have ever had.Attentive and very pleasant employees, it is definitely worth a visit.",0.9661,50,December 2019,"['American', 'Contemporary']",5.0
5490,5623,b Restaurant,"Nós estávamos perdendo ser Hambúrguer, entretanto percebeu que seja Restaurante é o MESMO só maior e em outro local.
Hambúrgueres são surpreendentes! ! ! Sem dúvida os melhores em Barcelona. Também as batatas fritas e sobremesas! A equipe é tão simpática e bons preços.
Totalmente...recomendado! ! !Mais",Portuguese,"We were losing being a hamburger, however realized that it is a restaurant is the same only larger and elsewhere.
Hamburgers are surprising!!!No doubt the best in Barcelona.Also chips and desserts!The team is so friendly and good prices.
Totally ... recommended!!!More",0.8607,50,January 2019,"['American', 'Contemporary']",5.0
5491,5624,b Restaurant,"Nós éramos um grupo de 6 amigos (3 casais) em nossos 30 s recuperar depois das férias de verão. Nós foram recebidos na porta por Marc, um dos proprietários eo coração e alma do renomado ""be Burger"" e também o mais recente ""be Restaurant"".

O...restaurante é muito acolhedor. Eles mostram uma grande seleção de cerveja artesanal que eles conhecem bem, então você pode pedir recomendações em caso de dúvida. Nós tivemos alguns patatas bravas para começar e eles estavam para morrer; não só porque o molho era um ""brava"" molho verdadeiramente caseiro mas porque as batatas foram preparados com perfeição pelo Chef Albert, o outro proprietário.

Como prato principal, tive a ser - Dali, um patty incrível de 150 g de carne com foie e confit cebola cozida exactamente como eu pedi. Meus amigos tentaram o ser - Pol, ser - Mozart e ser - Dolce Vita e eles estavam todos espantados com a qualidade de todos os ingredientes ea apresentação meticulosa e chapeamento. Nós terminou a refeição com sua cheesecake de chocolate branco caseiro que foi o último toque perfeito para um jantar memorável.

Nenhum de nós foi vegan ou vegetariano, mas eles oferecem uma boa selecção de hambúrgueres vegan e muitos jardim-a-mesa opções que torna o ""ser Restaurante"" realmente amigável para pessoas com necessidades dietéticas.

A localização do ""be Restaurant"" é perfeita, pois fica a apenas 5 minutos a pé da estação central de trem Sants Estaci e também fica ao lado da parada ""Enten a"" da linha de metrô azul (L 5). O bairro é descontraído, mas ao mesmo tempo cêntrico. Esta é uma ótima opção se você quiser sair depois do jantar ou se você quiser ficar na mesa apenas relaxando.Mais",Portuguese,"We were a group of 6 friends (3 couples) in our 30 S recover after the summer holidays.We were received at the door by Marc, one of the owners and the heart and soul of the renowned ""Be Burger"" and also the latest ""Be Restaurant"".

The ... restaurant is very welcoming.They show a large selection of craft beer that they know well, so you can ask for recommendations in case of doubt.We had some brave paws to start and they were about to die;Not only because the sauce was a ""angry"" truly homemade sauce but because the potatoes were perfectly prepared by chef Albert, the other owner.

As a main course, I had to be - from there, an amazing 150 g of meat with foie and confit onion cooked exactly as I ordered.My friends tried to be - Pol, being - Mozart and Being - Dolce Vita and they were all amazed at the quality of all ingredients and meticulous presentation and plating.We finished the meal with its homemade white chocolate cheesecake that was the last perfect touch for a memorable dinner.

None of us have been vegan or vegetarian, but they offer a good selection of vegan hamburgers and many garden-to-the-trend options that make the ""being a restaurant"" really friendly for people with dietary needs.

The location of the ""Be Restaurant"" is perfect, as it is just 5 minutes walk from the Sants Estaci Central Station and is also next to the ""Agent A"" stop of the blue subway line (L 5).The neighborhood is relaxed, but at the same time centric.This is a great option if you want to leave after dinner or if you want to stay at the table just relaxing.",0.9964,50,September 2018,"['American', 'Contemporary']",5.0
5492,5625,b Restaurant,Muito boa comida! Extremamente limpo restaurante com uma atmosfera amigável! Material muito útil e gentil! Totalmente proposto! ! !,Portuguese,Very good food!Extremely clean restaurant with a friendly atmosphere!Very useful and kind material!Fully proposed!!!,0.9503,50,August 2018,"['American', 'Contemporary']",5.0
5493,5626,b Restaurant,"Uma experiência tão boa! Meus amigos e eu fomos para Barcelona alguns dias e encontramos este lugar, excelente atenção, melhor comida (ainda tem opções vegan!)
 A melhor parte de todas as sobremesas! Nós tentamos alguns deles e nós concordamos veludo vermelho é o melhor!
 E...totalmente acessível, todo mundo tem que vir e experimentar!Mais",Portuguese,"Such a good experience!My friends and I went to Barcelona a few days and we found this place, excellent attention, better food (still have vegan options!)
The best part of all desserts!We tried some of them and we agree red velvet is the best!
And ... totally accessible, everyone has to come and try it!",0.9768,50,January 2018,"['American', 'Contemporary']",5.0
5494,5627,b Restaurant,Ótima experiência com amigos! ! Lugar incrível para desfrutar de um pedaço fantástico de carne! ! Eu voltarei em breve! !,Portuguese,Great experience with friends!!Amazing place to enjoy a fantastic piece of meat!!I will be back soon!!,0.9196,50,February 2018,"['American', 'Contemporary']",5.0
5495,5628,Bar Xapako,"Um sítio típico, rústico, mas muito bom. Atendimento local, comida saborosa. Comemos ovos rotos, um queijo com tostas, e um cheesecake muito bom. O senhor ainda nos ofereceu azeitonas, e um licor no fim. Gostamos muito!!",Portuguese,"A typical, rustic but very good place.Local service, tasty food.We eat routing eggs, a toast cheese, and a very good cheesecake.The Lord still offered us olives, and a liquor at the end.We liked a lot!!",0.9308,50,February 2023,"['Bar', 'Mediterranean']",5.0
5496,5629,Bar Xapako,Atendimento 5 estrelas. Dono e funcionários muito simpáticos. Bom ambiente. Tapas muito boas. Qualidade/ preço excelente.Mais,Portuguese,5 stars service.Owner and very friendly employees.Good atmosphere.Very good tapas.Excellent quality/ price.,0.7501,50,January 2023,"['Bar', 'Mediterranean']",5.0
5497,5630,Bar Xapako,"Vim aqui jantar com mais 3 amigas e sem expetativas muito elevadas e fomos surpreendidas, saindo muito felizes com a nossa escolha! Não se deixem enganar pelo look mais humilde do estabelecimento.
A relação qualidade-preço foi ótima, uma vez que a comida era muito boa...e muito barata. Bebemos muito e comemos muito e pagamos cerca de 15€

O ponto mais alto do jantar foi sem duvida o atendimento! O senhor é muito querido e sempre muito preocupado com o nosso bem-estar. 

Resumindo, 5 estrelas! Havemos de voltarMais",Portuguese,"I came here to have dinner with 3 more friends and with no high expectations and we were surprised, leaving very happy with our choice!Do not be fooled by the most humble look of the establishment.
The quality-price relationship was great, since the food was very good ... and very cheap.We drank a lot and eat a lot and paid about 15 €

The highest point of dinner was undoubtedly the service!You are very dear and always very concerned about our well-being.

In short, 5 stars!We have come back",0.9654,50,December 2022,"['Bar', 'Mediterranean']",5.0
5498,5631,Bar Xapako,"Local simples, mas com todas as qualidades que se espera de um bom restaurante. Fomos muito bem recebidos. A comida é boa, preço bom. O local é extremamente limpo, o que me chamou a atenção, sempre observo isso em qualquer lugar, seja simples ou mais...sofisticado. Não havia um cantinho que não estivesse super limpo. A limpeza e atenção mostram o cuidado dos proprietários. Comi um steak and fries com minha família. Estava muito  bom.  Voltarei mais vezes.Mais",Portuguese,"Simple place, but with all the qualities expected of a good restaurant.We were very well received.The food is good, good price.The place is extremely clean, which caught my attention, always observe it anywhere, whether simple or more ... sophisticated.There was no corner that was not super clean.Cleaning and attention show the care of owners.I ate a steak and fries with my family.It was very good.I will come back more often.",0.951,40,January 2022,"['Bar', 'Mediterranean']",5.0
5499,5632,Bar Xapako,"Tudo excelente! Comida muito boa, saborosa e de qualidade,  boa relação preço qualidade.  Os melhores ovos fotos que já comi! Ambiente familiar, dono muito simpático e atencioso. Recomendo!!!!",Portuguese,"All excellent!Very good, tasty and quality food, good ratio quality.The best eggs I have ever eaten!Family atmosphere, very friendly and attentive owner.I recommend!!!!",0.9399,50,December 2021,"['Bar', 'Mediterranean']",5.0
